DATE,MONTH,RainToday,RainTomorrow,BASEL_pressure,BASEL_humidity,BASEL_temp_mean,BASEL_sunshine,BASEL_pressure_lag1,BASEL_humidity_lag1,BASEL_temp_mean_lag1,BASEL_sunshine_lag1
2000-10-14,10,1,1,1.0146,0.91,11.7,0.0,1.0126,0.89,10.9,0.0
2000-10-15,10,1,0,1.0081,0.87,12.9,0.3,1.0146,0.91,11.7,0.0
2000-10-16,10,0,1,1.0133,0.79,13.9,7.6,1.0081,0.87,12.9,0.3
2000-10-17,10,1,1,1.0255,0.79,11.9,0.0,1.0133,0.79,13.9,7.6
2000-10-18,10,1,1,1.0249,0.82,11.7,0.9,1.0255,0.79,11.9,0.0
2000-10-19,10,1,0,1.0217,0.85,12.9,0.4,1.0249,0.82,11.7,0.9
2000-10-20,10,0,0,1.0205,0.83,12.8,5.5,1.0217,0.85,12.9,0.4
2000-10-21,10,0,0,1.0248,0.82,13.1,7.3,1.0205,0.83,12.8,5.5
2000-10-22,10,0,1,1.0291,0.84,11.8,7.8,1.0248,0.82,13.1,7.3
2000-10-23,10,1,1,1.0263,0.82,12.2,9.3,1.0291,0.84,11.8,7.8
2000-10-24,10,1,1,1.0239,0.89,13.4,0.3,1.0263,0.82,12.2,9.3
2000-10-25,10,1,0,1.0176,0.82,14.6,4.3,1.0239,0.89,13.4,0.3
2000-10-26,10,0,0,1.018,0.79,12.9,0.7,1.0176,0.82,14.6,4.3
2000-10-27,10,0,0,1.0226,0.73,11.0,6.0,1.018,0.79,12.9,0.7
2000-10-28,10,0,1,1.0191,0.79,10.5,8.6,1.0226,0.73,11.0,6.0
2000-10-29,10,1,1,1.0196,0.7,10.4,1.9,1.0191,0.79,10.5,8.6
2000-10-30,10,1,1,1.0051,0.58,13.9,1.2,1.0196,0.7,10.4,1.9
2000-10-31,10,1,0,1.006,0.78,9.7,0.2,1.0051,0.58,13.9,1.2
2000-11-01,11,0,1,1.0095,0.62,11.3,5.9,1.006,0.78,9.7,0.2
2000-11-02,11,1,1,1.0049,0.65,11.4,4.2,1.0095,0.62,11.3,5.9
2000-11-03,11,1,1,1.0034,0.87,9.3,0.0,1.0049,0.65,11.4,4.2
2000-11-04,11,1,1,1.0137,0.78,7.8,2.7,1.0034,0.87,9.3,0.0
2000-11-05,11,1,1,1.0114,0.74,7.5,8.7,1.0137,0.78,7.8,2.7
2000-11-06,11,1,0,0.9882,0.72,8.6,0.3,1.0114,0.74,7.5,8.7
2000-11-07,11,0,1,0.9893,0.52,11.1,2.7,0.9882,0.72,8.6,0.3
2000-11-08,11,1,1,0.9993,0.49,10.4,3.4,0.9893,0.52,11.1,2.7
2000-11-09,11,1,0,1.0125,0.71,8.3,0.3,0.9993,0.49,10.4,3.4
2000-11-10,11,0,0,1.0227,0.76,6.6,0.5,1.0125,0.71,8.3,0.3
2000-11-11,11,0,1,1.0244,0.77,5.6,7.7,1.0227,0.76,6.6,0.5
2000-11-12,11,1,1,1.0117,0.68,7.0,0.0,1.0244,0.77,5.6,7.7
2000-11-13,11,1,1,1.004,0.82,9.6,0.0,1.0117,0.68,7.0,0.0
2000-11-14,11,1,0,1.0107,0.9,7.0,0.0,1.004,0.82,9.6,0.0
2000-11-15,11,0,1,1.0177,0.86,6.2,0.0,1.0107,0.9,7.0,0.0
2000-11-16,11,1,1,1.0155,0.85,5.1,3.1,1.0177,0.86,6.2,0.0
2000-11-17,11,1,0,1.0156,0.87,5.0,0.0,1.0155,0.85,5.1,3.1
2000-11-18,11,0,1,1.0183,0.8,4.6,0.5,1.0156,0.87,5.0,0.0
2000-11-19,11,1,1,1.0081,0.79,4.4,0.5,1.0183,0.8,4.6,0.5
2000-11-20,11,1,1,1.0066,0.78,7.1,0.7,1.0081,0.79,4.4,0.5
2000-11-21,11,1,1,1.0093,0.74,6.8,5.5,1.0066,0.78,7.1,0.7
2000-11-22,11,1,1,1.0122,0.84,8.5,0.6,1.0093,0.74,6.8,5.5
2000-11-23,11,1,1,1.0055,0.84,9.0,0.0,1.0122,0.84,8.5,0.6
2000-11-24,11,1,1,1.0123,0.85,6.5,0.0,1.0055,0.84,9.0,0.0
2000-11-25,11,1,1,1.0109,0.82,5.2,6.0,1.0123,0.85,6.5,0.0
2000-11-26,11,1,1,1.0099,0.75,7.1,0.2,1.0109,0.82,5.2,6.0
2000-11-27,11,1,0,1.0199,0.77,7.1,0.6,1.0099,0.75,7.1,0.2
2000-11-28,11,0,0,1.0197,0.86,9.8,3.2,1.0199,0.77,7.1,0.6
2000-11-29,11,0,0,1.016,0.86,8.8,3.9,1.0197,0.86,9.8,3.2
2000-11-30,11,0,1,1.0191,0.83,8.3,4.6,1.016,0.86,8.8,3.9
2000-12-01,12,1,1,1.0188,0.87,6.0,4.5,1.0191,0.83,8.3,4.6
2000-12-02,12,1,0,1.0184,0.84,8.2,0.4,1.0188,0.87,6.0,4.5
2000-12-03,12,0,1,1.0217,0.76,9.1,0.0,1.0184,0.84,8.2,0.4
2000-12-04,12,1,0,1.0203,0.78,8.1,6.1,1.0217,0.76,9.1,0.0
2000-12-05,12,0,1,1.0191,0.84,6.8,6.7,1.0203,0.78,8.1,6.1
2000-12-06,12,1,1,1.0179,0.87,6.1,0.5,1.0191,0.84,6.8,6.7
2000-12-07,12,1,1,1.0109,0.79,8.4,0.6,1.0179,0.87,6.1,0.5
2000-12-08,12,1,0,1.0116,0.81,9.7,0.0,1.0109,0.79,8.4,0.6
2000-12-09,12,0,1,1.0186,0.83,9.2,2.8,1.0116,0.81,9.7,0.0
2000-12-10,12,1,0,1.0224,0.74,9.2,0.0,1.0186,0.83,9.2,2.8
2000-12-11,12,0,0,1.0286,0.67,10.1,5.5,1.0224,0.74,9.2,0.0
2000-12-12,12,0,0,1.025,0.74,9.0,1.6,1.0286,0.67,10.1,5.5
2000-12-13,12,0,1,1.0225,0.6,11.7,1.7,1.025,0.74,9.0,1.6
2000-12-14,12,1,1,1.0134,0.66,9.3,0.0,1.0225,0.6,11.7,1.7
2000-12-15,12,1,1,1.0114,0.78,5.7,1.8,1.0134,0.66,9.3,0.0
2000-12-16,12,1,1,1.0168,0.72,4.3,1.2,1.0114,0.78,5.7,1.8
2000-12-17,12,1,0,1.0177,0.73,4.8,0.3,1.0168,0.72,4.3,1.2
2000-12-18,12,0,0,1.0217,0.8,3.0,0.7,1.0177,0.73,4.8,0.3
2000-12-19,12,0,0,1.0217,0.78,6.1,2.3,1.0217,0.8,3.0,0.7
2000-12-20,12,0,0,1.0206,0.82,4.5,0.0,1.0217,0.78,6.1,2.3
2000-12-21,12,0,0,1.0223,0.81,3.3,0.0,1.0206,0.82,4.5,0.0
2000-12-22,12,0,0,1.0207,0.8,0.4,3.5,1.0223,0.81,3.3,0.0
2000-12-23,12,0,1,1.0157,0.8,0.3,7.5,1.0207,0.8,0.4,3.5
2000-12-24,12,1,1,1.0059,0.78,0.0,1.5,1.0157,0.8,0.3,7.5
2000-12-25,12,1,1,0.9965,0.89,3.6,0.0,1.0059,0.78,0.0,1.5
2000-12-26,12,1,1,0.9925,0.85,5.9,5.6,0.9965,0.89,3.6,0.0
2000-12-27,12,1,1,0.9921,0.83,5.2,1.7,0.9925,0.85,5.9,5.6
2000-12-28,12,1,1,1.0002,0.8,2.6,1.1,0.9921,0.83,5.2,1.7
2000-12-29,12,1,1,1.0021,0.81,1.1,0.0,1.0002,0.8,2.6,1.1
2000-12-30,12,1,0,1.0069,0.77,1.0,3.3,1.0021,0.81,1.1,0.0
2000-12-31,12,0,1,1.0188,0.76,0.6,5.8,1.0069,0.77,1.0,3.3
2001-01-01,1,1,1,1.0086,0.68,0.8,0.0,1.0188,0.76,0.6,5.8
2001-01-02,1,1,0,1.0049,0.81,6.6,0.0,1.0086,0.68,0.8,0.0
2001-01-03,1,0,1,1.0118,0.7,7.0,2.4,1.0049,0.81,6.6,0.0
2001-01-04,1,1,1,1.0083,0.71,6.7,0.2,1.0118,0.7,7.0,2.4
2001-01-05,1,1,1,1.0017,0.71,9.3,0.0,1.0083,0.71,6.7,0.2
2001-01-06,1,1,0,1.0071,0.86,7.8,0.0,1.0017,0.71,9.3,0.0
2001-01-07,1,0,0,1.0147,0.87,4.9,0.0,1.0071,0.86,7.8,0.0
2001-01-08,1,0,1,1.0157,0.84,5.0,0.0,1.0147,0.87,4.9,0.0
2001-01-09,1,1,1,1.0179,0.81,1.9,6.4,1.0157,0.84,5.0,0.0
2001-01-10,1,1,1,1.0151,0.8,3.6,0.1,1.0179,0.81,1.9,6.4
2001-01-11,1,1,0,1.0181,0.82,6.0,0.0,1.0151,0.8,3.6,0.1
2001-01-12,1,0,0,1.0221,0.88,3.9,0.0,1.0181,0.82,6.0,0.0
2001-01-13,1,0,0,1.0268,0.69,-0.9,4.4,1.0221,0.88,3.9,0.0
2001-01-14,1,0,0,1.0273,0.59,-1.8,7.6,1.0268,0.69,-0.9,4.4
2001-01-15,1,0,0,1.0257,0.7,-1.8,7.1,1.0273,0.59,-1.8,7.6
2001-01-16,1,0,0,1.0241,0.79,-1.1,4.9,1.0257,0.7,-1.8,7.1
2001-01-17,1,0,0,1.0213,0.76,-0.2,5.6,1.0241,0.79,-1.1,4.9
2001-01-18,1,0,1,1.0205,0.8,1.8,0.3,1.0213,0.76,-0.2,5.6
2001-01-19,1,1,1,1.0226,0.88,2.1,0.0,1.0205,0.8,1.8,0.3
2001-01-20,1,1,1,1.0252,0.87,3.5,0.0,1.0226,0.88,2.1,0.0
2001-01-21,1,1,1,1.0261,0.83,1.7,2.5,1.0252,0.87,3.5,0.0
2001-01-22,1,1,1,1.0144,0.76,4.5,4.8,1.0261,0.83,1.7,2.5
2001-01-23,1,1,1,1.0097,0.81,7.7,0.6,1.0144,0.76,4.5,4.8
2001-01-24,1,1,1,1.0069,0.81,7.5,0.0,1.0097,0.81,7.7,0.6
2001-01-25,1,1,1,1.0092,0.85,6.0,3.8,1.0069,0.81,7.5,0.0
2001-01-26,1,1,1,1.008,0.78,5.2,2.2,1.0092,0.85,6.0,3.8
2001-01-27,1,1,0,1.0046,0.66,6.2,5.4,1.008,0.78,5.2,2.2
2001-01-28,1,0,0,1.0041,0.72,3.6,5.5,1.0046,0.66,6.2,5.4
2001-01-29,1,0,0,1.0153,0.86,1.6,0.0,1.0041,0.72,3.6,5.5
2001-01-30,1,0,0,1.0223,0.84,2.5,0.4,1.0153,0.86,1.6,0.0
2001-01-31,1,0,0,1.022,0.74,1.6,3.6,1.0223,0.84,2.5,0.4
2001-02-01,2,0,0,1.0273,0.75,0.3,0.8,1.022,0.74,1.6,3.6
2001-02-02,2,0,1,1.0232,0.68,-0.4,1.5,1.0273,0.75,0.3,0.8
2001-02-03,2,1,1,1.0134,0.76,5.6,0.0,1.0232,0.68,-0.4,1.5
2001-02-04,2,1,1,1.0095,0.76,10.1,5.2,1.0134,0.76,5.6,0.0
2001-02-05,2,1,0,1.0088,0.55,11.0,0.4,1.0095,0.76,10.1,5.2
2001-02-06,2,0,0,1.0104,0.62,11.2,5.8,1.0088,0.55,11.0,0.4
2001-02-07,2,0,1,1.008,0.69,9.4,0.0,1.0104,0.62,11.2,5.8
2001-02-08,2,1,0,1.0049,0.72,8.0,1.9,1.008,0.69,9.4,0.0
2001-02-09,2,0,0,1.0177,0.65,6.6,1.8,1.0049,0.72,8.0,1.9
2001-02-10,2,0,0,1.0341,0.76,3.4,8.2,1.0177,0.65,6.6,1.8
2001-02-11,2,0,1,1.0391,0.64,6.1,7.7,1.0341,0.76,3.4,8.2
2001-02-12,2,1,1,1.0306,0.64,7.4,4.9,1.0391,0.64,6.1,7.7
2001-02-13,2,1,0,1.0261,0.84,8.3,0.1,1.0306,0.64,7.4,4.9
2001-02-14,2,0,0,1.0292,0.76,4.1,5.3,1.0261,0.84,8.3,0.1
2001-02-15,2,0,0,1.0311,0.76,4.1,8.8,1.0292,0.76,4.1,5.3
2001-02-16,2,0,1,1.031,0.78,4.8,2.4,1.0311,0.76,4.1,8.8
2001-02-17,2,1,0,1.0336,0.8,3.5,0.1,1.031,0.78,4.8,2.4
2001-02-18,2,0,0,1.0364,0.81,3.7,0.8,1.0336,0.8,3.5,0.1
2001-02-19,2,0,0,1.0363,0.78,2.4,7.3,1.0364,0.81,3.7,0.8
2001-02-20,2,0,0,1.0336,0.75,3.2,1.3,1.0363,0.78,2.4,7.3
2001-02-21,2,0,1,1.0304,0.68,3.8,6.7,1.0336,0.75,3.2,1.3
2001-02-22,2,1,1,1.0191,0.76,6.5,0.0,1.0304,0.68,3.8,6.7
2001-02-23,2,1,1,1.0075,0.78,5.3,0.0,1.0191,0.76,6.5,0.0
2001-02-24,2,1,0,1.0088,0.79,0.7,0.5,1.0075,0.78,5.3,0.0
2001-02-25,2,0,0,1.0123,0.8,-0.7,1.5,1.0088,0.79,0.7,0.5
2001-02-26,2,0,0,1.0117,0.7,-0.7,7.0,1.0123,0.8,-0.7,1.5
2001-02-27,2,0,1,0.9992,0.55,1.4,5.1,1.0117,0.7,-0.7,7.0
2001-02-28,2,1,1,0.9958,0.64,2.4,1.3,0.9992,0.55,1.4,5.1
2001-03-01,3,1,1,1.0001,0.82,2.5,0.6,0.9958,0.64,2.4,1.3
2001-03-02,3,1,1,0.9986,0.8,3.2,4.1,1.0001,0.82,2.5,0.6
2001-03-03,3,1,1,0.9929,0.91,1.5,0.0,0.9986,0.8,3.2,4.1
2001-03-04,3,1,0,0.9998,0.84,5.9,0.0,0.9929,0.91,1.5,0.0
2001-03-05,3,0,1,1.0168,0.75,5.9,4.5,0.9998,0.84,5.9,0.0
2001-03-06,3,1,1,1.0201,0.78,3.5,7.9,1.0168,0.75,5.9,4.5
2001-03-07,3,1,1,1.0143,0.85,6.8,0.0,1.0201,0.78,3.5,7.9
2001-03-08,3,1,0,1.0064,0.89,9.1,0.0,1.0143,0.85,6.8,0.0
2001-03-09,3,0,1,1.0097,0.73,10.0,1.3,1.0064,0.89,9.1,0.0
2001-03-10,3,1,1,1.0103,0.8,9.7,0.4,1.0097,0.73,10.0,1.3
2001-03-11,3,1,1,1.0135,0.83,11.8,0.0,1.0103,0.8,9.7,0.4
2001-03-12,3,1,1,1.0092,0.86,10.7,0.0,1.0135,0.83,11.8,0.0
2001-03-13,3,1,1,1.0094,0.67,7.7,2.6,1.0092,0.86,10.7,0.0
2001-03-14,3,1,1,1.0143,0.79,6.9,0.1,1.0094,0.67,7.7,2.6
2001-03-15,3,1,1,1.014,0.81,10.5,0.1,1.0143,0.79,6.9,0.1
2001-03-16,3,1,1,1.0091,0.74,12.2,8.5,1.014,0.81,10.5,0.1
2001-03-17,3,1,1,1.0037,0.84,10.1,0.0,1.0091,0.74,12.2,8.5
2001-03-18,3,1,1,1.0052,0.62,11.0,3.4,1.0037,0.84,10.1,0.0
2001-03-19,3,1,1,1.0148,0.72,6.1,0.8,1.0052,0.62,11.0,3.4
2001-03-20,3,1,1,1.0133,0.87,5.5,0.0,1.0148,0.72,6.1,0.8
2001-03-21,3,1,1,1.0046,0.75,11.6,0.0,1.0133,0.87,5.5,0.0
2001-03-22,3,1,1,1.0044,0.71,12.1,2.4,1.0046,0.75,11.6,0.0
2001-03-23,3,1,1,1.0069,0.71,15.1,2.9,1.0044,0.71,12.1,2.4
2001-03-24,3,1,1,1.001,0.74,14.4,3.7,1.0069,0.71,15.1,2.9
2001-03-25,3,1,1,0.9983,0.73,11.4,2.4,1.001,0.74,14.4,3.7
2001-03-26,3,1,0,1.0086,0.79,6.8,0.2,0.9983,0.73,11.4,2.4
2001-03-27,3,0,1,1.012,0.78,6.6,0.5,1.0086,0.79,6.8,0.2
2001-03-28,3,1,1,1.0081,0.71,9.5,2.9,1.012,0.78,6.6,0.5
2001-03-29,3,1,0,1.0034,0.69,8.6,0.0,1.0081,0.71,9.5,2.9
2001-03-30,3,0,0,1.0152,0.73,7.9,2.5,1.0034,0.69,8.6,0.0
2001-03-31,3,0,0,1.025,0.64,8.6,11.3,1.0152,0.73,7.9,2.5
2001-04-01,4,0,0,1.0241,0.56,12.0,12.0,1.025,0.64,8.6,11.3
2001-04-02,4,0,0,1.018,0.57,14.1,11.7,1.0241,0.56,12.0,12.0
2001-04-03,4,0,1,1.0194,0.73,11.0,0.0,1.018,0.57,14.1,11.7
2001-04-04,4,1,1,1.0138,0.73,10.4,1.0,1.0194,0.73,11.0,0.0
2001-04-05,4,1,1,1.0193,0.62,8.4,7.1,1.0138,0.73,10.4,1.0
2001-04-06,4,1,1,1.0132,0.71,11.7,2.4,1.0193,0.62,8.4,7.1
2001-04-07,4,1,1,1.0071,0.75,7.8,2.0,1.0132,0.71,11.7,2.4
2001-04-08,4,1,1,1.0159,0.81,7.9,1.0,1.0071,0.75,7.8,2.0
2001-04-09,4,1,1,1.0218,0.85,7.6,0.0,1.0159,0.81,7.9,1.0
2001-04-10,4,1,1,1.0151,0.83,8.6,0.1,1.0218,0.85,7.6,0.0
2001-04-11,4,1,0,1.0193,0.77,8.1,3.8,1.0151,0.83,8.6,0.1
2001-04-12,4,0,0,1.0256,0.66,8.8,3.3,1.0193,0.77,8.1,3.8
2001-04-13,4,0,0,1.0266,0.56,4.7,7.0,1.0256,0.66,8.8,3.3
2001-04-14,4,0,1,1.0267,0.59,2.7,4.2,1.0266,0.56,4.7,7.0
2001-04-15,4,1,1,1.0155,0.74,4.9,0.5,1.0267,0.59,2.7,4.2
2001-04-16,4,1,1,1.0155,0.88,6.3,1.3,1.0155,0.74,4.9,0.5
2001-04-17,4,1,1,1.0182,0.79,6.6,1.4,1.0155,0.88,6.3,1.3
2001-04-18,4,1,1,1.0104,0.7,7.0,2.0,1.0182,0.79,6.6,1.4
2001-04-19,4,1,1,1.0108,0.77,4.9,2.7,1.0104,0.7,7.0,2.0
2001-04-20,4,1,1,1.0102,0.75,3.8,4.6,1.0108,0.77,4.9,2.7
2001-04-21,4,1,1,1.0083,0.9,2.7,0.0,1.0102,0.75,3.8,4.6
2001-04-22,4,1,0,1.0081,0.82,5.2,0.9,1.0083,0.9,2.7,0.0
2001-04-23,4,0,1,1.006,0.69,7.0,7.0,1.0081,0.82,5.2,0.9
2001-04-24,4,1,1,1.0121,0.66,12.0,5.6,1.006,0.69,7.0,7.0
2001-04-25,4,1,1,1.0158,0.84,9.5,1.8,1.0121,0.66,12.0,5.6
2001-04-26,4,1,1,1.0221,0.66,10.1,4.8,1.0158,0.84,9.5,1.8
2001-04-27,4,1,1,1.0183,0.65,11.7,4.7,1.0221,0.66,10.1,4.8
2001-04-28,4,1,1,1.0157,0.66,13.7,3.2,1.0183,0.65,11.7,4.7
2001-04-29,4,1,0,1.0117,0.85,13.2,1.1,1.0157,0.66,13.7,3.2
2001-04-30,4,0,0,1.0095,0.88,13.6,0.8,1.0117,0.85,13.2,1.1
2001-05-01,5,0,0,1.0162,0.69,13.0,4.3,1.0095,0.88,13.6,0.8
2001-05-02,5,0,0,1.0132,0.68,15.6,6.9,1.0162,0.69,13.0,4.3
2001-05-03,5,0,1,1.0082,0.74,15.4,3.4,1.0132,0.68,15.6,6.9
2001-05-04,5,1,1,1.0057,0.79,14.0,0.2,1.0082,0.74,15.4,3.4
2001-05-05,5,1,1,1.0078,0.97,10.2,0.0,1.0057,0.79,14.0,0.2
2001-05-06,5,1,1,1.0155,0.96,8.1,0.0,1.0078,0.97,10.2,0.0
2001-05-07,5,1,0,1.0203,0.94,8.7,0.0,1.0155,0.96,8.1,0.0
2001-05-08,5,0,0,1.0224,0.88,11.0,0.0,1.0203,0.94,8.7,0.0
2001-05-09,5,0,0,1.0186,0.76,15.0,8.0,1.0224,0.88,11.0,0.0
2001-05-10,5,0,0,1.0164,0.78,16.2,8.7,1.0186,0.76,15.0,8.0
2001-05-11,5,0,0,1.0173,0.64,16.7,11.9,1.0164,0.78,16.2,8.7
2001-05-12,5,0,1,1.0166,0.59,17.3,13.7,1.0173,0.64,16.7,11.9
2001-05-13,5,1,1,1.0119,0.61,17.9,10.3,1.0166,0.59,17.3,13.7
2001-05-14,5,1,1,1.01,0.82,15.7,1.4,1.0119,0.61,17.9,10.3
2001-05-15,5,1,1,1.0107,0.94,13.5,1.4,1.01,0.82,15.7,1.4
2001-05-16,5,1,1,1.0119,0.9,14.7,3.5,1.0107,0.94,13.5,1.4
2001-05-17,5,1,1,1.0138,0.94,13.4,0.5,1.0119,0.9,14.7,3.5
2001-05-18,5,1,0,1.0209,0.78,10.9,3.1,1.0138,0.94,13.4,0.5
2001-05-19,5,0,0,1.0241,0.71,12.2,13.7,1.0209,0.78,10.9,3.1
2001-05-20,5,0,0,1.0212,0.72,14.4,11.5,1.0241,0.71,12.2,13.7
2001-05-21,5,0,0,1.0164,0.69,16.6,9.3,1.0212,0.72,14.4,11.5
2001-05-22,5,0,0,1.0161,0.7,16.1,10.5,1.0164,0.69,16.6,9.3
2001-05-23,5,0,1,1.0193,0.67,17.6,13.1,1.0161,0.7,16.1,10.5
2001-05-24,5,1,0,1.0195,0.76,18.5,4.8,1.0193,0.67,17.6,13.1
2001-05-25,5,0,0,1.0182,0.75,19.0,7.7,1.0195,0.76,18.5,4.8
2001-05-26,5,0,0,1.0205,0.64,19.8,12.2,1.0182,0.75,19.0,7.7
2001-05-27,5,0,0,1.0234,0.62,20.5,11.3,1.0205,0.64,19.8,12.2
2001-05-28,5,0,0,1.0242,0.66,21.8,12.6,1.0234,0.62,20.5,11.3
2001-05-29,5,0,1,1.0214,0.64,22.8,14.2,1.0242,0.66,21.8,12.6
2001-05-30,5,1,1,1.0164,0.65,22.7,13.6,1.0214,0.64,22.8,14.2
2001-05-31,5,1,0,1.0157,0.67,18.9,9.2,1.0164,0.65,22.7,13.6
2001-06-01,6,0,1,1.0213,0.54,15.2,8.7,1.0157,0.67,18.9,9.2
2001-06-02,6,1,1,1.0154,0.74,12.6,0.3,1.0213,0.54,15.2,8.7
2001-06-03,6,1,0,1.0201,0.81,9.5,3.5,1.0154,0.74,12.6,0.3
2001-06-04,6,0,1,1.0269,0.66,11.0,13.0,1.0201,0.81,9.5,3.5
2001-06-05,6,1,1,1.0203,0.64,15.1,13.5,1.0269,0.66,11.0,13.0
2001-06-06,6,1,0,1.0173,0.81,14.8,2.5,1.0203,0.64,15.1,13.5
2001-06-07,6,0,1,1.0166,0.71,16.3,5.3,1.0173,0.81,14.8,2.5
2001-06-08,6,1,1,1.0143,0.91,13.7,0.0,1.0166,0.71,16.3,5.3
2001-06-09,6,1,1,1.0133,0.98,11.5,0.0,1.0143,0.91,13.7,0.0
2001-06-10,6,1,0,1.0139,0.88,13.4,0.0,1.0133,0.98,11.5,0.0
2001-06-11,6,0,0,1.0232,0.66,12.3,9.2,1.0139,0.88,13.4,0.0
2001-06-12,6,0,1,1.021,0.61,13.9,14.5,1.0232,0.66,12.3,9.2
2001-06-13,6,1,0,1.0155,0.62,16.1,8.0,1.021,0.61,13.9,14.5
2001-06-14,6,0,1,1.0158,0.7,16.7,9.4,1.0155,0.62,16.1,8.0
2001-06-15,6,1,1,1.0136,0.76,17.3,6.1,1.0158,0.7,16.7,9.4
2001-06-16,6,1,1,1.0124,0.87,16.2,2.3,1.0136,0.76,17.3,6.1
2001-06-17,6,1,1,1.015,0.72,15.3,4.1,1.0124,0.87,16.2,2.3
2001-06-18,6,1,0,1.0236,0.8,13.3,0.6,1.015,0.72,15.3,4.1
2001-06-19,6,0,0,1.0259,0.76,14.6,5.1,1.0236,0.8,13.3,0.6
2001-06-20,6,0,0,1.0215,0.67,15.6,12.0,1.0259,0.76,14.6,5.1
2001-06-21,6,0,0,1.0155,0.59,19.2,14.4,1.0215,0.67,15.6,12.0
2001-06-22,6,0,0,1.015,0.6,18.8,10.8,1.0155,0.59,19.2,14.4
2001-06-23,6,0,0,1.0186,0.6,17.2,14.6,1.015,0.6,18.8,10.8
2001-06-24,6,0,0,1.021,0.56,19.9,14.6,1.0186,0.6,17.2,14.6
2001-06-25,6,0,0,1.0216,0.6,21.5,14.6,1.021,0.56,19.9,14.6
2001-06-26,6,0,1,1.017,0.56,22.9,14.6,1.0216,0.6,21.5,14.6
2001-06-27,6,1,1,1.0146,0.69,21.5,7.0,1.017,0.56,22.9,14.6
2001-06-28,6,1,0,1.0204,0.85,18.4,2.6,1.0146,0.69,21.5,7.0
2001-06-29,6,0,1,1.0226,0.71,19.9,12.4,1.0204,0.85,18.4,2.6
2001-06-30,6,1,0,1.0217,0.71,21.0,7.5,1.0226,0.71,19.9,12.4
2001-07-01,7,0,0,1.0259,0.66,20.0,11.2,1.0217,0.71,21.0,7.5
2001-07-02,7,0,0,1.025,0.67,19.9,14.4,1.0259,0.66,20.0,11.2
2001-07-03,7,0,0,1.0169,0.6,20.6,14.8,1.025,0.67,19.9,14.4
2001-07-04,7,0,0,1.0106,0.54,22.4,12.8,1.0169,0.6,20.6,14.8
2001-07-05,7,0,1,1.0104,0.61,23.3,8.3,1.0106,0.54,22.4,12.8
2001-07-06,7,1,1,1.0081,0.66,23.6,10.3,1.0104,0.61,23.3,8.3
2001-07-07,7,1,1,1.0128,0.82,17.6,0.9,1.0081,0.66,23.6,10.3
2001-07-08,7,1,0,1.016,0.73,19.0,3.0,1.0128,0.82,17.6,0.9
2001-07-09,7,0,0,1.017,0.7,19.1,6.9,1.016,0.73,19.0,3.0
2001-07-10,7,0,0,1.0141,0.62,20.1,10.6,1.017,0.7,19.1,6.9
2001-07-11,7,0,1,1.0176,0.63,18.7,3.2,1.0141,0.62,20.1,10.6
2001-07-12,7,1,1,1.0166,0.68,17.2,5.2,1.0176,0.63,18.7,3.2
2001-07-13,7,1,1,1.0134,0.82,17.9,3.7,1.0166,0.68,17.2,5.2
2001-07-14,7,1,1,1.0109,0.88,19.2,0.6,1.0134,0.82,17.9,3.7
2001-07-15,7,1,1,1.016,0.97,13.3,0.0,1.0109,0.88,19.2,0.6
2001-07-16,7,1,1,1.0166,0.82,14.1,0.4,1.016,0.97,13.3,0.0
2001-07-17,7,1,0,1.0107,0.75,17.1,7.3,1.0166,0.82,14.1,0.4
2001-07-18,7,0,1,1.0074,0.67,17.8,6.3,1.0107,0.75,17.1,7.3
2001-07-19,7,1,1,1.0076,0.64,17.3,7.2,1.0074,0.67,17.8,6.3
2001-07-20,7,1,0,1.0172,0.79,14.6,0.0,1.0076,0.64,17.3,7.2
2001-07-21,7,0,0,1.0213,0.68,17.8,14.1,1.0172,0.79,14.6,0.0
2001-07-22,7,0,1,1.0184,0.64,20.6,14.4,1.0213,0.68,17.8,14.1
2001-07-23,7,1,0,1.0158,0.69,20.7,9.7,1.0184,0.64,20.6,14.4
2001-07-24,7,0,0,1.0159,0.8,20.6,5.5,1.0158,0.69,20.7,9.7
2001-07-25,7,0,0,1.0161,0.77,21.8,10.8,1.0159,0.8,20.6,5.5
2001-07-26,7,0,0,1.0159,0.69,22.6,11.8,1.0161,0.77,21.8,10.8
2001-07-27,7,0,1,1.016,0.68,23.6,11.5,1.0159,0.69,22.6,11.8
2001-07-28,7,1,0,1.0189,0.79,21.9,6.8,1.016,0.68,23.6,11.5
2001-07-29,7,0,0,1.0211,0.76,22.6,11.4,1.0189,0.79,21.9,6.8
2001-07-30,7,0,0,1.0233,0.66,23.2,12.7,1.0211,0.76,22.6,11.4
2001-07-31,7,0,0,1.0222,0.61,23.7,13.4,1.0233,0.66,23.2,12.7
2001-08-01,8,0,1,1.0208,0.69,23.1,13.0,1.0222,0.61,23.7,13.4
2001-08-02,8,1,1,1.013,0.68,24.2,8.3,1.0208,0.69,23.1,13.0
2001-08-03,8,1,1,1.0157,0.83,20.0,0.1,1.013,0.68,24.2,8.3
2001-08-04,8,1,0,1.0197,0.79,18.2,3.4,1.0157,0.83,20.0,0.1
2001-08-05,8,0,1,1.022,0.66,17.6,9.8,1.0197,0.79,18.2,3.4
